gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Female,,High School,1.06,0,6,5560.0,More than 1,A,Platinum,111288
Female,Rural,High School,7.97,0,7,4568.0,1,A,Silver,60240
Female,Urban,Bachelor,2.72,1,4,3265.0,More than 1,,Gold,63672
Female,Rural,High School,4.27,1,8,8013.0,More than 1,A,Gold,66912
Female,Urban,High School,7.43,0,4,5700.0,More than 1,A,Silver,74220
Male,Urban,High School,,0,7,9140.0,More than 1,A,Platinum,191868
Male,Rural,Bachelor,6.28,1,2,0.0,More than 1,A,Silver,43740
Male,Rural,Bachelor,6.14,1,8,3983.0,More than 1,A,Silver,74352
Female,Urban,Bachelor,4.29,0,6,10175.0,More than 1,A,Platinum,319344
Male,Urban,High School,3.53,1,7,7685.0,1,A,Silver,54480
Male,Rural,High School,9.02,1,2,2618.0,More than 1,A,Platinum,62676
Male,Urban,Bachelor,9.08,1,1,6214.0,1,C,Gold,46176
Male,Urban,High School,9.86,1,2,,More than 1,C,Silver,74412
Male,Rural,High School,,0,4,0.0,More than 1,C,Gold,64260
Female,Urban,Bachelor,6.01,1,6,2280.0,More than 1,A,Platinum,64224
Female,Urban,Bachelor,2.43,1,6,2051.0,More than 1,A,Gold,62112
Female,Urban,Bachelor,6.52,0,5,6897.0,More than 1,B,Gold,63456
Female,Urban,High School,62.98,0,2,14257.0,1,A,Platinum,62712
Female,Rural,Bachelor,,1,3,0.0,More than 1,A,Platinum,31452
Male,Rural,Bachelor,5.31,0,7,3754.0,More than 1,B,Platinum,62856
Male,Rural,High School,5.62,1,4,,More than 1,B,Silver,59496
Male,Rural,High School,9.13,1,1,2926.0,More than 1,,Platinum,102072
Male,Rural,Bachelor,5.83,1,3,3145.0,1,A,Gold,35880
Female,Rural,High School,9.69,1,7,0.0,1,A,Platinum,31392
Male,Urban,High School,7.18,1,6,12493.0,More than 1,A,Gold,63756
Male,Urban,High School,3.81,1,3,2107.0,1,A,Gold,58380
Male,Urban,High School,6.48,0,4,11314.0,More than 1,A,Platinum,518508
Male,Urban,High School,3.48,1,1,7585.0,1,A,Silver,40128
Female,Urban,Bachelor,4.25,0,7,6007.0,More than 1,A,Silver,110064
Male,Urban,High School,7.99,1,6,2002.0,1,A,Platinum,30324
Female,,High School,8.39,1,0,6289.0,More than 1,A,Platinum,32964
Female,Urban,High School,3.88,1,3,8473.0,More than 1,B,Platinum,123132
Male,Urban,High School,5.46,1,0,7774.0,More than 1,,Gold,67644
Female,Urban,Bachelor,9.55,1,5,4427.0,1,A,Platinum,64644
Male,,High School,,0,3,4462.0,More than 1,A,Silver,60468
Male,Rural,Bachelor,9.73,1,8,2112.0,More than 1,A,Platinum,62508
Male,Rural,High School,6.62,1,3,3313.0,1,A,Gold,34632
Female,,High School,9.37,1,0,6313.0,More than 1,A,Platinum,107568
Female,,High School,25.81,1,5,2619.0,More than 1,B,Gold,68616
Male,Rural,Bachelor,,1,5,0.0,More than 1,A,Silver,83928
Female,Urban,High School,19.56,0,8,,More than 1,A,Gold,128628
Female,Rural,Others,5.51,1,1,0.0,More than 1,A,Platinum,96816
Female,,Bachelor,8.37,1,2,0.0,1,A,Platinum,48888
Female,Urban,Bachelor,8.28,0,6,2982.0,More than 1,B,Silver,70104
Female,Urban,High School,2.4,0,7,6774.0,More than 1,C,Platinum,65700
Male,Urban,Bachelor,,1,5,6329.0,More than 1,A,Silver,63144
Female,Rural,Others,16.98,1,8,0.0,More than 1,A,Platinum,68784
Female,Urban,High School,9.9,1,7,2813.0,More than 1,A,Silver,61464
Male,Rural,Bachelor,,1,1,4167.0,More than 1,A,Platinum,69996
Female,Urban,Bachelor,9.49,1,1,2731.0,1,A,Platinum,31020
Female,Rural,High School,7.85,0,7,2569.0,More than 1,B,Platinum,266004
Female,Urban,Bachelor,1.59,0,2,6373.0,More than 1,A,Silver,170016
Male,Urban,High School,7.53,0,1,7509.0,More than 1,,Platinum,245868
Female,Urban,Others,7.4,1,7,5971.0,1,A,Gold,36672
Male,Urban,Bachelor,3.6,0,2,3623.0,1,B,Silver,30048
Female,Urban,Bachelor,8.09,1,1,2666.0,More than 1,A,Gold,50664
Male,Urban,Bachelor,6.78,1,8,2926.0,More than 1,B,Platinum,63276
Male,Urban,High School,5.11,1,7,6633.0,1,A,Silver,71940
Male,Urban,Bachelor,8.3,0,6,0.0,1,B,Silver,62364
Male,Urban,Bachelor,4.8,1,4,5065.0,1,A,Gold,31032
Male,Urban,Bachelor,,1,4,2226.0,More than 1,B,Silver,93624
Female,Urban,Bachelor,0.66,1,4,6003.0,1,A,Silver,49968
Female,Urban,Bachelor,,1,2,3813.0,More than 1,A,Platinum,71424
Male,,Others,8.52,0,7,3651.0,More than 1,A,Gold,194988
Male,Rural,High School,79.09,1,3,3505.0,More than 1,A,Gold,32436
Female,Urban,Others,7.31,1,4,4217.0,1,C,Gold,96084
Male,Rural,High School,8.2,1,5,0.0,1,B,Platinum,31752
Male,Urban,Bachelor,8.73,0,0,2886.0,More than 1,A,Gold,32712
Male,Urban,Bachelor,2.05,1,3,3943.0,1,C,Gold,47160
Male,Rural,Bachelor,9.66,1,8,4244.0,More than 1,A,Platinum,66300
Male,Rural,Bachelor,9.73,0,4,3538.0,More than 1,A,Platinum,56604
Male,Urban,High School,9.35,1,4,10276.0,More than 1,B,Platinum,66012
Male,Rural,Bachelor,48.29,0,2,,More than 1,A,Gold,65904
Female,Urban,High School,7.31,0,7,4497.0,More than 1,B,Gold,64248
Female,Urban,High School,9.23,0,7,0.0,More than 1,A,Silver,63300
Male,Urban,High School,5.38,0,6,16115.0,More than 1,A,Platinum,63684
Female,Urban,High School,4.93,1,8,8216.0,1,C,Platinum,43368
Female,Urban,Bachelor,4.91,1,3,2765.0,More than 1,B,Silver,107388
Female,Urban,High School,5.97,0,6,4645.0,More than 1,A,Platinum,65712
Female,Urban,Bachelor,7.05,1,5,3720.0,1,,Gold,60084
Female,Rural,Bachelor,6.92,1,4,2195.0,1,A,Platinum,33036
Female,Rural,High School,82.49,1,2,2789.0,More than 1,A,Platinum,163128
Male,Rural,Bachelor,5.76,1,3,2498.0,More than 1,B,Platinum,95844
Female,Urban,Bachelor,9.82,1,1,4064.0,1,A,Platinum,56640
Female,Rural,Bachelor,8.43,0,7,0.0,More than 1,B,Silver,338532
Female,Urban,High School,75.78,0,1,,More than 1,B,Gold,53388
Male,Urban,Bachelor,6.82,0,0,0.0,More than 1,B,Platinum,42456
Male,Rural,Others,2.99,0,1,0.0,More than 1,A,Platinum,62220
Female,Urban,High School,6.78,1,3,6146.0,More than 1,A,Platinum,220536
Female,Rural,High School,7.08,1,4,3880.0,More than 1,A,Silver,61764
Female,Rural,High School,5.39,1,1,0.0,1,B,Silver,34260
Male,Urban,High School,4.94,1,5,5404.0,More than 1,A,Platinum,162864
Female,Urban,High School,16.83,0,7,0.0,More than 1,A,Platinum,327012
Male,Urban,Bachelor,8.41,1,6,2712.0,More than 1,A,Platinum,98412
Female,Urban,High School,2.36,0,6,,More than 1,A,Platinum,61248
Female,Urban,High School,7.16,0,7,3817.0,More than 1,A,Platinum,103512
Male,Rural,High School,48.54,1,0,2087.0,1,C,Silver,64632
Male,Urban,High School,3.13,1,2,7001.0,More than 1,A,Platinum,160488
Female,Urban,Bachelor,9.74,0,5,12799.0,More than 1,A,Gold,387696
Male,Urban,High School,2.25,0,8,3907.0,More than 1,A,Gold,151920
Male,Urban,Bachelor,9.77,0,1,11432.0,More than 1,A,Platinum,65628
Female,Rural,High School,8.69,1,7,0.0,1,A,Gold,64548
Male,Urban,Bachelor,4.92,0,8,0.0,1,B,Silver,34380
Male,Urban,High School,6.16,0,2,6584.0,1,A,Platinum,32028
Male,Urban,Bachelor,4.47,1,6,,More than 1,A,Platinum,68916
Female,Rural,Bachelor,8.62,1,1,4915.0,1,,Platinum,31368
Male,Urban,Bachelor,7.64,0,6,3458.0,More than 1,A,Platinum,59604
Female,,Bachelor,7.21,1,6,5876.0,1,A,Silver,50868
Female,Rural,High School,3.0,1,3,2415.0,More than 1,A,Gold,260892
Male,Urban,Bachelor,9.15,1,5,0.0,1,B,Silver,34548
Female,Rural,High School,5.85,1,2,0.0,More than 1,A,Platinum,98904
Female,Rural,Bachelor,8.72,1,5,0.0,More than 1,A,Platinum,63876
Male,Rural,High School,9.44,1,6,4154.0,1,,Platinum,32916
Male,Urban,High School,6.13,0,6,6110.0,More than 1,A,Gold,79848
Female,Urban,Bachelor,,0,7,2804.0,1,B,Silver,63756
Female,Urban,High School,6.52,1,6,3771.0,1,A,Platinum,29868
Female,Rural,High School,,1,1,0.0,More than 1,B,Gold,70812
Male,Urban,High School,9.35,1,1,11095.0,More than 1,A,Silver,217872
Female,Urban,High School,9.27,0,4,,More than 1,A,Silver,55704
Female,Urban,High School,2.98,1,2,5365.0,More than 1,C,Platinum,291420
Male,Rural,High School,11.86,1,3,0.0,1,A,Platinum,34296
Male,Urban,High School,2.92,1,2,4256.0,More than 1,B,Platinum,103776
Male,Rural,High School,6.1,0,7,0.0,More than 1,A,Gold,59496
Female,Urban,High School,,1,8,6013.0,More than 1,A,Gold,69504
Female,Urban,Bachelor,53.37,0,8,6917.0,More than 1,A,Gold,338904
Female,Urban,Bachelor,8.93,1,6,4403.0,More than 1,A,Silver,69360
Male,Urban,High School,8.47,1,4,4823.0,1,A,Platinum,34068
Male,Urban,Bachelor,8.83,1,8,0.0,1,B,Platinum,62076
Male,Rural,Others,5.54,1,8,4088.0,1,B,Silver,33420
Male,Urban,Bachelor,84.59,0,8,4271.0,More than 1,B,Platinum,205524
Male,Urban,Bachelor,9.13,1,5,5239.0,1,A,Platinum,33852
Male,,High School,4.16,0,0,6567.0,More than 1,C,Gold,46956
Male,Rural,Bachelor,7.48,1,2,0.0,1,A,Platinum,56928
Male,Urban,High School,8.52,1,1,4339.0,1,A,Platinum,51000
Male,Urban,High School,4.1,1,1,6756.0,More than 1,C,Platinum,67920
Female,Urban,High School,8.79,1,1,5604.0,More than 1,A,Silver,76476
Male,Rural,Bachelor,48.09,0,7,0.0,More than 1,A,Gold,93156
Female,Urban,Bachelor,3.35,1,6,3721.0,More than 1,B,Silver,60888
Male,Urban,High School,2.72,1,2,3763.0,More than 1,B,Gold,290316
Male,Urban,High School,8.63,0,1,8165.0,More than 1,A,Platinum,158004
Male,,High School,4.29,0,2,3728.0,More than 1,A,Platinum,58092
Male,Rural,Bachelor,2.51,0,1,6339.0,More than 1,B,Silver,93984
Male,Urban,Bachelor,7.87,0,8,3928.0,More than 1,,Platinum,69324
Female,Urban,Bachelor,4.7,0,3,13762.0,More than 1,C,Platinum,195840
Male,Urban,High School,9.35,0,1,5230.0,More than 1,B,Platinum,27744
Female,Urban,Others,4.4,1,7,3796.0,1,B,Platinum,32064
Female,Rural,High School,89.91,1,7,0.0,More than 1,B,Platinum,35064
Male,Rural,Bachelor,9.91,1,7,,1,A,Platinum,69036
Female,Urban,High School,9.38,1,6,14112.0,More than 1,B,Silver,34140
Male,Rural,High School,6.17,1,8,3289.0,More than 1,B,Platinum,70512
Male,Urban,High School,3.96,0,6,4208.0,More than 1,B,Platinum,239988
Male,Urban,High School,4.57,1,6,3977.0,More than 1,A,Silver,62412
Male,Rural,Bachelor,21.95,0,6,3100.0,More than 1,A,Platinum,56436
Female,Urban,Bachelor,5.37,1,6,0.0,More than 1,B,Gold,191352
Female,Rural,Bachelor,9.21,1,8,0.0,More than 1,B,Platinum,62628
Female,Rural,Others,12.37,1,1,0.0,1,B,Gold,66804
Male,Urban,High School,4.34,1,5,6067.0,1,,Platinum,65328
Female,Urban,Bachelor,5.23,0,8,,More than 1,A,Silver,198336
Male,Rural,Bachelor,5.7,1,7,0.0,More than 1,A,Platinum,97524
Female,,High School,8.96,1,2,0.0,More than 1,A,Platinum,97800
Male,Urban,High School,2.84,0,6,7204.0,More than 1,C,Silver,69132
Male,,High School,9.39,0,3,6068.0,More than 1,A,Platinum,54540
Male,Urban,Bachelor,7.29,1,6,3518.0,1,A,Silver,33120
Male,Urban,High School,6.0,0,7,5967.0,More than 1,A,Platinum,94860
Male,Rural,Others,9.14,1,4,2172.0,More than 1,B,Platinum,63636
Female,Urban,Bachelor,5.81,1,0,2389.0,More than 1,A,Platinum,61512
Male,Rural,Bachelor,6.89,1,5,2263.0,1,A,Platinum,62172
Male,Urban,Bachelor,5.64,0,4,4031.0,1,A,Silver,46656
Male,,High School,4.16,1,5,0.0,More than 1,A,Platinum,92604
Female,,Bachelor,4.0,1,8,3951.0,1,B,Silver,80232
Male,Rural,Bachelor,9.87,1,5,0.0,More than 1,B,Gold,99240
Female,Urban,High School,3.52,0,2,11214.0,More than 1,A,Platinum,54108
Female,Urban,Bachelor,8.87,1,5,3526.0,1,A,Gold,44124
Female,Urban,Bachelor,2.8,0,2,10919.0,More than 1,C,Gold,101112
Male,Urban,High School,8.29,1,7,3235.0,More than 1,B,Silver,133956
Male,Rural,Bachelor,,0,8,0.0,More than 1,,Platinum,156252
Male,Urban,Bachelor,6.44,1,7,9040.0,More than 1,C,Gold,64668
Male,Rural,High School,,1,6,0.0,1,B,Platinum,91584
Female,Urban,Bachelor,7.66,1,6,3660.0,More than 1,B,Platinum,412656
Female,Urban,High School,2.08,1,7,0.0,More than 1,A,Platinum,55764
Male,Urban,High School,26.25,0,7,10170.0,More than 1,A,Platinum,111936
Female,Urban,Bachelor,4.19,0,5,6296.0,1,C,Gold,62328
Female,Urban,Bachelor,8.7,0,6,8690.0,More than 1,A,Platinum,58584
Male,Urban,Bachelor,9.65,0,5,2158.0,More than 1,A,Silver,59652
Female,Urban,Bachelor,7.73,1,7,0.0,1,B,Platinum,57924
Female,Urban,High School,2.27,1,7,8458.0,More than 1,,Platinum,59124
Female,Rural,High School,7.66,0,3,3471.0,1,A,Gold,48096
Female,Urban,Bachelor,,1,7,2549.0,More than 1,C,Silver,103572
Female,Urban,Bachelor,2.26,1,4,4464.0,More than 1,A,Silver,67416
Male,Rural,Bachelor,6.42,1,6,0.0,More than 1,B,Platinum,66996
Male,Urban,Bachelor,76.71,0,6,4117.0,More than 1,A,Platinum,127536
Male,Urban,Bachelor,3.99,1,1,5750.0,More than 1,A,Gold,64548
Female,Urban,High School,1.96,1,6,3954.0,More than 1,A,Platinum,62040
Male,Urban,Bachelor,5.2,0,2,5712.0,More than 1,A,Platinum,68568
Male,Rural,Bachelor,7.48,0,3,3695.0,More than 1,A,Platinum,101064
Female,Rural,Bachelor,2.57,1,7,2260.0,1,,Platinum,39888
Male,Rural,High School,6.85,1,0,0.0,1,A,Platinum,51780
Male,Urban,High School,5.47,1,6,3459.0,More than 1,C,Platinum,68100
Male,Urban,Bachelor,94.5,0,4,4574.0,More than 1,A,Platinum,72888
Female,Urban,High School,1.18,1,4,7349.0,More than 1,A,Platinum,70512
Female,Urban,High School,1.03,0,3,5735.0,More than 1,C,Platinum,177084
Male,,Bachelor,6.94,1,6,,More than 1,A,Gold,114384
Female,Urban,High School,9.92,0,6,,More than 1,A,Silver,70140
Female,Urban,High School,7.28,0,4,9295.0,More than 1,A,Platinum,265512
Female,Urban,High School,4.53,1,5,5231.0,1,A,Silver,31584
Male,Urban,Bachelor,9.49,0,3,3655.0,More than 1,A,Platinum,67812
Female,Urban,High School,5.32,1,8,4777.0,1,A,Gold,113844
Female,Urban,Bachelor,6.67,1,3,4461.0,More than 1,A,Platinum,65820
Male,Rural,Bachelor,9.72,1,8,24493.0,More than 1,C,Gold,176268
Female,Urban,High School,7.17,1,7,11861.0,More than 1,A,Gold,61512
Male,Urban,High School,4.01,1,5,2889.0,More than 1,B,Platinum,62460
Male,Urban,High School,8.99,1,5,2032.0,1,A,Platinum,34008
Male,Urban,High School,86.25,1,6,4121.0,More than 1,A,Platinum,221376
Female,Urban,Bachelor,4.09,1,2,7750.0,More than 1,B,Platinum,68376
Male,Rural,High School,9.29,1,6,2446.0,More than 1,A,Gold,110616
Male,Urban,High School,5.48,0,2,,More than 1,B,Platinum,69756
Female,Urban,Bachelor,6.02,0,8,7315.0,1,A,Platinum,68796
Female,Urban,Bachelor,4.61,1,3,,1,A,Gold,29940
Female,Urban,High School,5.58,1,4,2067.0,1,A,Platinum,32772
Male,Rural,High School,5.08,1,5,0.0,More than 1,,Silver,66624
Male,Rural,Bachelor,17.59,1,6,0.0,1,A,Silver,31848
Male,Urban,High School,7.67,1,6,5406.0,1,A,Platinum,33324
Female,Urban,Bachelor,7.56,1,4,0.0,More than 1,C,Platinum,60780
Female,Urban,Bachelor,7.85,1,4,,More than 1,B,Gold,114504
Female,Urban,Bachelor,5.22,1,5,5931.0,More than 1,A,Platinum,57288
Female,Rural,Bachelor,4.62,1,3,0.0,More than 1,B,Silver,43956
Male,,High School,7.5,1,6,2875.0,More than 1,A,Platinum,89304
Male,Urban,Bachelor,19.89,0,7,18278.0,More than 1,A,Platinum,271356
Female,Urban,High School,69.15,1,7,4171.0,More than 1,A,Silver,71124
Male,Urban,High School,5.23,0,5,9157.0,More than 1,B,Platinum,409356
Female,Rural,High School,70.35,0,7,0.0,1,B,Platinum,47292
Male,Urban,Bachelor,4.58,0,8,8830.0,More than 1,B,Gold,198300
Female,Urban,High School,50.82,0,0,5437.0,More than 1,A,Gold,64884
Female,Urban,High School,1.28,0,7,2711.0,1,A,Platinum,73020
Female,Urban,High School,3.86,1,6,3938.0,More than 1,,Gold,62220
Female,Urban,Bachelor,9.54,1,5,6208.0,More than 1,A,Gold,157380
Female,Rural,Bachelor,9.98,1,3,7397.0,More than 1,A,Platinum,509208
Male,Urban,Bachelor,2.29,0,6,5917.0,More than 1,A,Platinum,70320
Female,Urban,Bachelor,9.11,0,5,,More than 1,A,Platinum,164628
Female,Rural,Bachelor,9.87,1,4,2965.0,1,B,Platinum,32448
Male,Urban,High School,5.85,1,7,2779.0,More than 1,A,Silver,57984
Female,Urban,High School,4.42,0,7,3913.0,More than 1,B,Platinum,65844
Female,Urban,High School,7.87,1,6,6637.0,1,A,Gold,29376
Male,Rural,Bachelor,7.51,1,1,2294.0,More than 1,A,Platinum,176028
Male,,High School,9.46,0,5,5033.0,More than 1,C,Platinum,99276
Male,Urban,High School,2.98,1,0,7601.0,1,A,Silver,35172
Female,Urban,High School,2.79,1,2,5357.0,More than 1,C,Silver,149916
Female,Urban,Bachelor,4.04,1,2,3408.0,More than 1,A,Gold,60672
Male,Urban,Bachelor,3.4,1,7,6340.0,More than 1,C,Silver,65172
Male,Urban,Bachelor,7.0,0,8,4387.0,1,A,Platinum,362916
Male,Urban,High School,3.96,0,6,,More than 1,C,Platinum,165156
Female,,Bachelor,4.8,0,6,6862.0,More than 1,A,Platinum,96996
Male,Urban,Bachelor,9.66,1,4,2566.0,1,A,Platinum,32868
Male,Urban,High School,3.9,1,6,3910.0,1,A,Silver,32148
Female,Urban,High School,6.33,0,2,4289.0,More than 1,A,Platinum,525024
Female,Rural,Bachelor,28.23,1,1,0.0,More than 1,A,Platinum,60816
Female,Urban,Bachelor,3.74,0,3,3140.0,More than 1,A,Platinum,35472
Female,Urban,High School,8.11,0,7,0.0,More than 1,B,Platinum,75204
Male,Urban,Bachelor,4.56,1,7,3901.0,More than 1,A,Platinum,61524
Male,Rural,Bachelor,5.07,1,1,,1,A,Platinum,63888
Female,Urban,High School,8.81,0,4,6115.0,More than 1,A,Silver,100380
Male,Rural,Bachelor,30.97,0,0,2886.0,1,B,Silver,34584
Female,Urban,Bachelor,50.73,1,6,3645.0,More than 1,C,Gold,66096
Female,Urban,High School,,0,8,,More than 1,A,Gold,81360
Female,Urban,Bachelor,7.57,0,2,6259.0,More than 1,A,Platinum,111096
Male,Urban,High School,5.47,1,5,3001.0,1,A,Platinum,70296
Male,Rural,Others,6.55,1,0,0.0,1,A,Platinum,31572
Male,Urban,Bachelor,9.72,0,4,5483.0,More than 1,A,Gold,266640
Male,Urban,Bachelor,7.45,0,2,7196.0,1,A,Silver,34356
Female,Urban,Bachelor,2.9,1,6,6078.0,More than 1,B,Silver,71664
Female,Urban,High School,2.64,0,5,7026.0,1,A,Gold,59832
Female,Urban,High School,2.24,1,4,4283.0,More than 1,A,Gold,71844
Female,Rural,Bachelor,18.67,1,5,2355.0,1,B,Platinum,32556
Male,Urban,High School,54.44,0,4,0.0,More than 1,B,Platinum,96744
Male,Urban,High School,2.27,1,6,5666.0,More than 1,B,Platinum,177600
Male,Urban,High School,3.73,1,6,7712.0,More than 1,A,Gold,144696
Male,Urban,Bachelor,8.23,1,4,2649.0,More than 1,A,Platinum,68736
Female,Urban,High School,8.17,0,5,3998.0,More than 1,A,Platinum,101388
Female,Urban,High School,9.14,1,7,2467.0,More than 1,A,Gold,63828
Female,Rural,High School,80.54,0,5,2301.0,More than 1,C,Silver,96264
Male,Urban,High School,5.79,1,5,5527.0,More than 1,A,Platinum,89184
Male,Urban,High School,64.66,0,6,3554.0,More than 1,A,Platinum,108360
Male,Rural,High School,5.16,0,1,,More than 1,B,Platinum,35760
Male,Urban,High School,6.1,1,7,4369.0,More than 1,A,Platinum,92016
Male,Rural,Bachelor,97.79,1,4,2113.0,More than 1,,Platinum,45492
Female,Urban,High School,7.66,0,4,5249.0,More than 1,A,Platinum,115344
Male,Rural,Bachelor,6.79,1,1,2115.0,1,A,Silver,61032
Female,Rural,High School,7.63,0,6,0.0,More than 1,B,Gold,65964
Female,Urban,Bachelor,4.68,1,5,2694.0,More than 1,C,Silver,340428
Male,Urban,High School,97.25,1,1,7243.0,1,A,Platinum,32832
Male,Urban,Bachelor,,1,8,2465.0,More than 1,B,Silver,33180
Male,Urban,High School,,1,8,5742.0,More than 1,A,Gold,52080
Male,Urban,High School,6.73,1,3,5227.0,More than 1,A,Platinum,104196
Female,Rural,High School,2.21,1,6,5738.0,1,C,Silver,34500
Male,Urban,Others,9.2,1,4,7324.0,1,A,Gold,34704
Male,Rural,High School,51.59,0,4,0.0,1,B,Platinum,29160
Male,Rural,Bachelor,,1,7,,More than 1,A,Platinum,77592
Male,Urban,High School,7.36,1,7,4374.0,More than 1,B,Silver,70872
Female,Rural,Bachelor,48.37,1,6,0.0,More than 1,B,Platinum,71100
Male,Urban,High School,,0,1,4326.0,More than 1,A,Platinum,33216
Male,Urban,Others,49.24,0,7,3632.0,1,A,Gold,30096
Female,Urban,High School,4.67,1,7,7239.0,More than 1,B,Gold,368640
Male,Rural,High School,8.04,0,7,4483.0,1,A,Platinum,59724
Male,Urban,High School,7.84,0,5,5307.0,1,A,Gold,37080
Female,Urban,High School,2.05,0,5,5003.0,More than 1,B,Platinum,299112
Female,Urban,High School,6.53,1,5,5483.0,More than 1,,Platinum,67980
Female,Urban,High School,7.21,1,5,4392.0,More than 1,C,Gold,63504
Female,Urban,High School,9.08,1,2,,More than 1,A,Platinum,95112
Female,Rural,High School,6.42,0,2,0.0,More than 1,A,Silver,93852
Male,Urban,Bachelor,7.92,0,6,3088.0,More than 1,,Platinum,63228
Female,Rural,High School,86.52,1,7,0.0,More than 1,A,Platinum,416868
Male,Rural,Bachelor,14.04,1,4,3654.0,1,,Platinum,59784
Female,,High School,2.33,0,1,7789.0,More than 1,A,Gold,274032
Female,Urban,High School,5.17,0,0,5406.0,1,A,Platinum,60240
Female,Rural,Bachelor,5.52,1,6,7736.0,More than 1,A,Platinum,534156
Female,Rural,Bachelor,7.0,0,7,0.0,More than 1,B,Platinum,105312
Male,Rural,High School,7.03,0,5,0.0,More than 1,B,Gold,61968
Male,Urban,Bachelor,2.87,1,6,5412.0,More than 1,B,Silver,66612
Male,Urban,High School,5.9,1,5,4089.0,More than 1,A,Silver,65688
Female,Urban,High School,9.88,1,8,2477.0,More than 1,A,Platinum,94932
Female,Urban,High School,0.6,0,6,5901.0,More than 1,A,Gold,104988
Female,Rural,Bachelor,5.25,0,8,4576.0,More than 1,,Platinum,98532
Male,Urban,High School,7.81,0,7,7879.0,More than 1,,Platinum,61824
Male,Rural,Others,9.02,1,8,2031.0,1,B,Silver,42732
Female,Urban,Bachelor,5.47,1,7,6716.0,More than 1,A,Platinum,135444
Female,Urban,High School,8.29,0,6,5581.0,More than 1,B,Silver,32448
Male,Urban,Bachelor,2.74,0,8,3772.0,More than 1,A,Gold,147084
Male,Rural,High School,4.75,1,5,3480.0,1,B,Platinum,34392
Male,Rural,High School,8.48,1,2,3588.0,1,A,Platinum,35712
Female,Urban,Bachelor,9.92,0,1,5290.0,1,A,Gold,33348
Male,Urban,Bachelor,7.44,0,5,8257.0,1,B,Platinum,33456
Male,Rural,Bachelor,6.56,0,1,3106.0,More than 1,A,Platinum,89808
Female,Rural,High School,8.38,1,1,0.0,More than 1,,Platinum,66516
Male,Urban,High School,9.34,0,7,5720.0,1,A,Platinum,36348
Female,Urban,High School,8.22,0,2,5952.0,More than 1,A,Platinum,478104
Female,Urban,High School,4.47,1,3,3709.0,1,A,Platinum,61308
Male,Rural,High School,8.26,0,8,0.0,1,A,Silver,29244
Female,Rural,High School,2.34,1,0,0.0,More than 1,B,Silver,29136
Male,Urban,High School,6.36,0,3,6881.0,More than 1,B,Platinum,407328
Female,Rural,High School,5.99,1,2,2177.0,1,A,Silver,65004
Female,Rural,Bachelor,65.94,0,0,0.0,1,B,Silver,34260
Female,,Bachelor,9.84,1,6,5675.0,More than 1,C,Gold,146820
Female,,High School,3.9,1,3,4125.0,More than 1,A,Platinum,128340
Male,Rural,Bachelor,82.01,0,6,3909.0,More than 1,,Platinum,109056
Female,Urban,High School,5.38,0,6,3894.0,More than 1,A,Gold,83376
Female,,Bachelor,1.75,1,5,5194.0,1,A,Silver,50868
Male,Urban,High School,4.64,0,5,0.0,1,B,Silver,30840
Male,Urban,Bachelor,5.73,0,4,10785.0,More than 1,A,Gold,99036
Female,Rural,High School,7.22,1,0,0.0,More than 1,B,Silver,66648
Male,Rural,Bachelor,7.91,1,5,2945.0,1,B,Silver,39672
Female,Urban,High School,6.99,1,2,10732.0,More than 1,B,Silver,155172
Male,Urban,Bachelor,3.4,0,8,10454.0,More than 1,A,Gold,289716
Male,Urban,High School,5.02,0,5,6427.0,More than 1,A,Gold,131976
Male,Urban,High School,2.69,1,7,4380.0,1,A,Platinum,46164
Female,Rural,Bachelor,35.51,0,4,4111.0,1,A,Platinum,64212
